1.30102999566	220	1
0.602059991328	300	1
2.69019608003	400	1
0.0	500	1
2.05307844348	550	1
2.14612803568	620	1
1.61278385672	730	1
2.31386722037	205790	1
3.02530586526	21000	1
3.38542751481	24790	1
1.85733249643	22370	1
1.92941892571	33210	1
1.74818802701	33340	1
3.57588031568	8930	1
3.19117145573	40800	1
2.92992956008	105600	1
3.89943745429	72850	1
2.48995847942	102600	1
3.17231096852	71340	1
2.73479982959	6860	1
2.13353890837	203140	1
1.85125834872	207210	1
0.47712125472	205190	1
2.45788189673	17080	1
0.602059991328	51100	1
0.47712125472	271290	1
2.36735592103	223750	1
2.17318626841	239220	1
1.92427928606	220200	1
2.81756536956	220160	1
1.0	12750	1
2.10037054512	44350	1
3.48784512011	218620	1
0.778151250384	225220	1
2.00432137378	242760	1
1.11394335231	242920	1
1.84509804001	245550	1
3.53794495929	246420	1
2.97358962343	221680	1
2.44870631991	236530	1
1.23044892138	223670	1
1.93449845124	251570	1
2.36361197989	252490	1
1.38021124171	255220	1
0.778151250384	255480	1
2.87621784059	245620	1
1.23044892138	263280	1
0.698970004336	265930	1
1.0	272890	1
2.60959440923	200510	1
1.57978359662	236430	1
2.86628733908	287700	1
0.698970004336	287980	1
2.25767857487	219740	1
2.60530504614	322330	1
0.0	307960	1
0.954242509439	311310	1
1.99122607569	314160	1
0.0	242130	1
1.87506126339	272510	1
0.0	241930	1
0.0	221540	1
1.41497334797	65980	1
3.24723654951	241560	1
3.41664050734	332310	1
3.46014581749	271590	1
1.95904139232	239140	1
3.08278537032	346110	1
0.0	347820	1
1.20411998266	291650	1
0.954242509439	255710	1
3.07408468903	285920	1
1.41497334797	234630	1
1.78532983501	243970	1
3.03941411918	292030	1
0.845098040014	375820	1
2.11727129566	327140	1
0.47712125472	380670	1
0.301029995664	386690	1
1.66275783168	400760	1
0.0	402800	1
2.96331551139	406410	1
1.34242268082	418650	1
1.32221929473	458370	1
1.07918124605	370240	1
1.60205999133	252950	1
1.91907809238	342180	1
0.47712125472	343730	1
0.698970004336	371360	1
0.954242509439	380220	1
1.53147891704	400940	1
2.0	235540	1
1.0	236690	1
2.87157293555	297000	1
1.83884909074	394510	1
0.0	411180	1
2.02938377769	413150	1
0.602059991328	413858	1
0.301029995664	264710	1
0.0	270130	1
2.85369821178	322770	1
0.602059991328	334410	1
0.47712125472	392190	1
0.47712125472	398180	1
0.845098040014	407710	1
0.0	409390	1
0.0	422860	1
0.778151250384	425720	1
0.47712125472	433600	1
1.07918124605	446620	1
1.34242268082	446750	1
1.0	448280	1
0.0	427520	1
1.81954393554	450390	1
1.07918124605	10	2
0.47712125472	70	2
1.61278385672	240	2
2.00860017176	400	2
1.51851393988	420	2
1.47712125472	500	2
2.02118929907	550	2
3.06744284278	620	2
1.9956351946	730	2
1.99122607569	35700	2
2.37474834601	43100	2
3.17522180034	32440	2
1.96378782735	12430	2
1.41497334797	57300	2
2.13672056716	67000	2
2.54406804435	63710	2
2.5211380837	44320	2
2.52504480704	72200	2
2.29885307641	94200	2
1.94448267215	71390	2
3.16938049531	72850	2
3.05576046469	71340	2
1.49136169383	115100	2
3.37839790095	211360	2
2.3909351071	211420	2
2.79448804666	49520	2
0.778151250384	200710	2
3.1218879851	100970	2
1.6232492904	219150	2
2.69108149212	203680	2
1.07918124605	203160	2
0.954242509439	208480	2
2.04139268516	221640	2
1.98677173427	227800	2
1.04139268516	231200	2
1.7075701761	99900	2
0.301029995664	219340	2
1.69019608003	230410	2
2.09691001301	238260	2
1.2552725051	271290	2
1.20411998266	245550	2
0.954242509439	210550	2
2.85913829729	35720	2
1.2552725051	242820	2
1.76342799356	244710	2
3.74710093136	241320	2
2.89652621749	201420	2
3.55846856252	221680	2
2.17318626841	239350	2
1.04139268516	242530	2
1.14612803568	226960	2
2.3242824553	247140	2
2.65609820201	261570	2
2.50379068306	262470	2
3.27276958655	237990	2
2.30102999566	269290	2
2.26481782301	287980	2
2.13672056716	293260	2
2.06445798923	95400	2
1.04139268516	297110	2
3.05192391605	302750	2
2.12385164097	310560	2
1.41497334797	314000	2
3.10448711131	247080	2
2.8767949762	319450	2
1.04139268516	319560	2
2.18184358794	326720	2
1.17609125906	329320	2
2.19865708695	259410	2
0.301029995664	334120	2
1.92941892571	319630	2
1.44715803134	346110	2
1.4623979979	219740	2
2.10037054512	376870	2
1.81954393554	327140	2
0.954242509439	386690	2
0.778151250384	412740	2
0.903089986992	418520	2
1.67209785794	418650	2
1.41497334797	427890	2
2.20411998266	383870	2
2.02938377769	391540	2
0.0	342180	2
0.954242509439	343730	2
2.17026171539	400940	2
2.08635983067	396120	2
0.954242509439	238280	2
1.69019608003	322770	2
1.2552725051	355460	2
1.88081359228	359320	2
2.71011736511	382110	2
1.0	392190	2
0.698970004336	398180	2
0.301029995664	409390	2
0.0	412790	2
0.778151250384	422860	2
1.07918124605	425720	2
0.954242509439	435490	2
0.698970004336	436820	2
0.698970004336	444530	2
2.22271647115	427820	2
1.81291335664	450390	2
2.42651126136	70	3
1.75587485567	220	3
1.67209785794	240	3
1.63346845558	400	3
1.59106460703	500	3
2.95999483833	550	3
3.02284061088	620	3
1.90848501888	730	3
1.49136169383	3310	3
1.23044892138	3320	3
0.301029995664	3380	3
1.93449845124	3400	3
0.778151250384	3410	3
1.86332286012	3470	3
2.46538285145	3540	3
2.60314437262	3590	3
2.1398790864	3620	3
2.09342168516	3630	3
3.0580462304	4000	3
1.07918124605	7940	3
2.94200805302	12210	3
3.18977095635	17390	3
1.71600334363	17410	3
3.02816441942	24740	3
1.85125834872	33900	3
0.301029995664	6060	3
2.41830129132	33230	3
2.91009054559	8190	3
1.04139268516	33220	3
0.778151250384	57300	3
2.80753502807	42710	3
2.28780172993	40800	3
2.26007138799	47890	3
1.81954393554	8170	3
2.61278385672	105600	3
3.66782637895	55230	3
1.86923171973	107100	3
1.14612803568	207610	3
2.95856388322	41500	3
3.0257153839	200710	3
2.41161970596	108800	3
2.94200805302	49520	3
3.08206693429	200170	3
2.48429983935	204360	3
2.26481782301	100410	3
2.28555730901	215510	3
2.74818802701	8870	3
3.4493240931	208480	3
2.89762709129	220240	3
0.0	202970	3
3.3859635706	202990	3
1.50514997832	212910	3
2.91539983521	218680	3
1.54406804435	214230	3
3.19534605835	200530	3
2.19033169817	43160	3
1.2552725051	223850	3
0.0	208090	3
1.07918124605	250420	3
2.02530586526	233720	3
2.8260748027	218620	3
1.0	241600	3
2.03342375549	35720	3
3.57760667736	206420	3
2.63748972951	242760	3
2.35602585719	237110	3
2.67577834167	207140	3
0.903089986992	244210	3
1.2552725051	249650	3
1.55630250077	245280	3
1.86332286012	238320	3
1.0	252490	3
2.18469143082	252950	3
0.0	255010	3
1.14612803568	249130	3
3.30427505048	242050	3
3.01619735351	213670	3
1.39794000867	235800	3
1.74818802701	221910	3
1.53147891704	263020	3
2.08635983067	265930	3
1.14612803568	211820	3
4.07022263346	271590	3
1.6232492904	224480	3
1.64345267649	284160	3
1.77815125038	296470	3
2.29885307641	238460	3
2.73078227567	301520	3
2.69108149212	304050	3
1.91907809238	304930	3
2.68394713075	233610	3
0.0	261640	3
2.80482067872	215470	3
1.7923916895	250900	3
2.3961993471	346110	3
1.7242758696	374570	3
1.83884909074	375820	3
1.61278385672	386880	3
1.17609125906	352460	3
1.77085201164	393420	3
1.2552725051	10	4
2.29885307641	20	4
0.698970004336	40	4
0.0	70	4
0.954242509439	80	4
1.53147891704	220	4
2.42160392687	240	4
1.07918124605	280	4
2.19589965241	300	4
2.22271647115	320	4
0.0	360	4
1.11394335231	380	4
2.660865478	400	4
2.07554696139	500	4
2.2552725051	550	4
2.84135947045	620	4
2.40312052118	730	4
1.97772360529	3590	4
2.14301480025	57900	4
1.11394335231	220200	4
1.85125834872	245550	4
0.0	252950	4
2.87506126339	8870	4
1.04139268516	239160	4
0.0	327890	4
1.04139268516	396130	4
2.72345567204	20	5
0.903089986992	40	5
3.4355258515	220	5
1.60205999133	240	5
1.41497334797	500	5
2.83695673706	550	5
3.28284860283	620	5
2.65705585286	730	5
1.67209785794	4000	5
2.78103693862	7670	5
1.89762709129	12900	5
2.81888541459	13210	5
2.98587535731	22300	5
0.698970004336	17410	5
3.59725628293	8980	5
3.04060234011	24960	5
3.19256745334	33230	5
1.27875360095	49600	5
4.04465733323	4920	5
0.0	33900	5
2.40823996531	58510	5
2.92941892571	31280	5
2.29003461136	91600	5
2.75204844782	208480	5
0.778151250384	252490	5
2.18469143082	282440	5
3.34380233316	271590	5
1.20411998266	240	6
